user_id,gender,birth_year,current_age,generation_age,yearly_income,credit_score,credit_score_group,latitude,longitude
505,Female,1980,39,millennials,30383,609,fair,25.77,-80.29
1083,Female,1975,44,gen X,38568,756,very good,38.45,-82.64
1656,Female,1984,35,millennials,41141,706,good,45.87,-95.37
568,Male,1996,24,gen Z,38526,778,very good,42.5,-94.17
1373,Female,1984,35,millennials,34181,764,very good,41.07,-85.13
667,Male,1936,83,silent generation,41763,714,good,35.98,-78.91
480,Male,1969,50,gen X,86113,713,good,37.91,-122.01
569,Male,1968,52,gen X,45625,662,fair,34.83,-92.2
1600,Female,1957,62,baby boomer,101193,747,very good,47.67,-122.18
1063,Male,1956,64,baby boomer,37898,716,good,41.91,-89.06
32,Female,1937,82,silent generation,52315,695,good,40.31,-79.54
1040,Female,1991,28,millennials,80060,689,good,39.86,-74.82
396,Female,1930,89,silent generation,50341,735,good,42.07,-87.81
1498,Female,1972,47,gen X,50790,726,good,39.68,-74.98
104,Female,1986,33,millennials,37384,713,good,32.69,-97.01
1062,Male,1961,58,baby boomer,35274,708,good,41.57,-75.25
1845,Male,1989,30,millennials,47300,784,very good,40.53,-89.35
1657,Male,1984,35,millennials,26201,655,fair,33.87,-118.21
1106,Female,1958,62,baby boomer,20783,699,good,34.13,-118.24
1867,Male,1986,33,millennials,43968,644,fair,29.45,-98.5
1045,Male,1992,27,millennials,33778,757,very good,33.41,-82.31
1786,Female,1971,48,gen X,38611,755,very good,40.83,-81.26
1569,Female,1951,68,baby boomer,39082,722,good,43.54,-96.73
899,Female,1990,29,millennials,47891,629,fair,42.24,-83.62
1595,Female,1972,47,gen X,52063,753,very good,40.84,-73.87
446,Male,1997,23,gen Z,49342,703,good,40.69,-73.73
53,Female,1970,49,gen X,39700,701,good,38.62,-120.62
1136,Male,1996,23,gen Z,68767,723,good,37.56,-121.98
551,Male,1955,65,baby boomer,39543,776,very good,39.14,-119.71
1491,Female,1978,41,gen X,46209,710,good,32.25,-111.08
330,Male,1984,36,millennials,64419,711,good,40.24,-75.28
392,Female,1969,50,gen X,33098,775,very good,27.64,-80.39
1144,Female,1962,57,baby boomer,30495,773,very good,29.76,-95.38
1163,Male,1975,45,gen X,67170,489,poor,29.99,-95.26
230,Female,1980,39,millennials,35501,693,good,30.44,-91.12
1066,Female,1973,46,gen X,54124,727,good,40.27,-75.26
460,Male,1954,65,baby boomer,40957,608,fair,41.02,-73.8
1661,Female,1977,42,gen X,72478,728,good,39.09,-76.85
1926,Female,1950,70,baby boomer,26574,689,good,28.78,-81.27
27,Female,1941,78,silent generation,23821,613,fair,32.28,-90.0
365,Female,1964,55,baby boomer,38165,719,good,40.64,-73.94
50,Female,1951,68,baby boomer,39238,702,good,45.82,-88.06
653,Female,2001,19,gen Z,51601,745,very good,41.64,-71.0
743,Female,1975,44,gen X,32491,682,good,35.64,-78.0
999,Female,2000,19,gen Z,48308,703,good,42.26,-71.11
940,Female,1970,49,gen X,41800,699,good,25.77,-80.2
534,Female,1993,27,millennials,60510,790,very good,41.72,-93.6
1460,Female,1995,24,gen Z,61760,590,fair,42.52,-87.88
59,Female,1934,85,silent generation,25066,695,good,32.78,-108.26
1908,Female,1942,78,silent generation,44469,733,good,35.97,-83.94
1436,Female,1998,21,gen Z,44842,500,poor,41.52,-87.42
1230,Male,2002,18,gen Z,29169,754,very good,32.3,-80.92
324,Female,1998,21,gen Z,87372,792,very good,45.55,-122.73
992,Male,1973,46,gen X,54881,700,good,37.37,-77.5
198,Female,1970,49,gen X,31497,702,good,27.95,-82.48
1017,Male,1995,24,gen Z,28703,560,poor,34.14,-119.1
1813,Female,1984,35,millennials,56350,808,excellent,35.82,-87.01
1989,Male,1988,31,millennials,67886,803,excellent,38.81,-76.75
1148,Male,1965,54,gen X,36711,687,good,39.95,-75.16
872,Female,1959,61,baby boomer,31505,655,fair,41.88,-87.84
458,Male,1973,46,gen X,49068,530,poor,33.63,-112.09
920,Female,1978,41,gen X,28704,700,good,35.11,-106.62
1598,Male,1937,82,silent generation,26126,697,good,36.83,-119.79
1876,Male,1969,50,gen X,44587,775,very good,38.05,-84.72
412,Male,1994,25,millennials,46822,810,excellent,36.07,-94.15
190,Male,1979,40,gen X,44452,711,good,42.03,-87.73
163,Male,1983,37,millennials,33108,829,excellent,41.37,-79.7
567,Male,1994,25,millennials,33534,761,very good,35.74,-81.69
503,Female,1973,47,gen X,29564,694,good,41.83,-87.68
469,Female,1952,67,baby boomer,46945,682,good,33.88,-117.85
1851,Male,1972,48,gen X,75682,727,good,35.83,-78.83
1523,Female,1958,61,baby boomer,39661,850,excellent,36.07,-79.82
35,Male,1999,20,gen Z,48495,773,very good,43.66,-70.25
317,Female,1952,67,baby boomer,19199,715,good,39.74,-121.6
1195,Male,1944,75,silent generation,40696,801,excellent,44.01,-92.47
1238,Female,1988,31,millennials,96661,721,good,38.87,-77.1
432,Female,1964,55,baby boomer,26546,686,good,36.08,-81.92
1082,Female,1985,34,millennials,33934,622,fair,37.23,-119.49
120,Female,1969,50,gen X,61008,781,very good,42.88,-88.0
1289,Male,1986,33,millennials,42808,758,very good,26.14,-80.13
1502,Male,1999,21,gen Z,90104,787,very good,39.1,-77.55
1497,Female,1964,55,baby boomer,35553,623,fair,38.53,-121.44
1047,Male,1994,26,millennials,53554,689,good,37.55,-77.46
0,Male,1986,33,millennials,59613,763,very good,43.59,-70.33
351,Female,1928,91,silent generation,17150,807,excellent,40.77,-73.84
1797,Male,1952,67,baby boomer,30962,743,very good,37.71,-122.16
1386,Male,1960,59,baby boomer,37927,712,good,41.39,-84.12
1122,Female,1986,33,millennials,69706,785,very good,40.84,-73.28
255,Female,2001,18,gen Z,43253,718,good,29.79,-95.82
765,Male,2002,18,gen Z,36101,778,very good,37.78,-90.42
703,Female,1966,53,gen X,40363,711,good,30.23,-92.19
1919,Male,1936,83,silent generation,80493,610,fair,40.95,-72.19
791,Female,1941,78,silent generation,39263,645,fair,33.98,-117.65
199,Female,1952,67,baby boomer,78329,720,good,33.1,-96.66
282,Male,1977,42,gen X,25585,702,good,29.45,-98.5
908,Male,1957,62,baby boomer,46256,650,fair,35.69,-78.62
880,Male,1991,28,millennials,39354,685,good,48.95,-122.43
770,Male,1984,35,millennials,60746,706,good,33.04,-96.74
1169,Female,1968,51,gen X,61901,726,good,30.54,-97.64
522,Female,1994,26,millennials,43454,774,very good,38.46,-85.95
1736,Male,1977,43,gen X,45789,695,good,40.64,-73.94
506,Male,1964,56,baby boomer,52841,733,good,42.71,-78.93
131,Female,1996,23,gen Z,37717,688,good,34.22,-80.68
76,Female,1997,22,gen Z,51613,649,fair,40.23,-83.37
249,Female,1977,42,gen X,29835,618,fair,34.1,-117.38
1279,Male,1941,78,silent generation,62103,509,poor,42.47,-83.49
1652,Female,1969,51,gen X,42749,728,good,38.95,-92.32
739,Female,1981,38,millennials,69171,622,fair,29.76,-95.38
1475,Female,1921,98,greatest generation,42306,725,good,21.31,-158.01
1251,Female,1990,29,millennials,42150,750,very good,32.84,-116.88
1119,Female,1996,23,gen Z,47589,763,very good,38.83,-76.92
592,Male,1952,68,baby boomer,23993,714,good,35.32,-82.46
692,Female,1967,52,gen X,42701,701,good,42.92,-82.88
1065,Female,1978,41,gen X,56320,792,very good,33.45,-117.66
1764,Male,1960,59,baby boomer,31550,710,good,42.96,-85.65
1830,Male,1963,56,baby boomer,32418,758,very good,35.05,-83.19
157,Male,1972,47,gen X,32847,785,very good,33.83,-117.2
676,Male,1980,40,millennials,65053,775,very good,33.09,-96.88
1481,Male,1947,72,baby boomer,2422,632,fair,37.78,-121.99
1902,Female,1984,36,millennials,32522,769,very good,39.74,-81.51
123,Female,1976,43,gen X,36315,824,excellent,33.24,-84.27
1995,Female,1955,64,baby boomer,39206,605,fair,39.92,-77.71
1688,Female,1992,27,millennials,33641,743,very good,37.16,-81.5
1895,Female,1963,56,baby boomer,40848,706,good,39.75,-74.22
1891,Female,1973,47,gen X,34112,725,good,29.19,-81.05
453,Female,1994,26,millennials,128775,655,fair,32.79,-96.76
341,Male,1969,50,gen X,104045,734,good,40.87,-73.4
1571,Female,1961,58,baby boomer,51316,759,very good,36.29,-86.6
1615,Female,1954,66,baby boomer,48690,701,good,42.31,-83.21
1647,Female,2002,18,gen Z,35311,684,good,41.31,-79.38
680,Female,1977,42,gen X,27354,799,very good,28.5,-81.37
52,Female,1963,56,baby boomer,63796,730,good,41.56,-73.59
1387,Male,1991,28,millennials,66237,785,very good,35.72,-78.84
1034,Female,1961,58,baby boomer,55569,698,good,35.12,-80.71
677,Male,1979,40,gen X,67226,729,good,44.94,-93.1
440,Female,1976,43,gen X,106159,703,good,42.67,-70.98
338,Female,1951,68,baby boomer,50258,686,good,42.83,-78.63
1120,Female,1975,44,gen X,54981,737,good,33.72,-118.0
1127,Male,1960,59,baby boomer,35590,720,good,26.14,-81.79
1662,Male,1978,41,gen X,49967,712,good,38.53,-90.0
1462,Female,1989,30,millennials,37610,586,fair,44.1,-122.8
1848,Female,1988,31,millennials,50599,791,very good,40.1,-74.93
1444,Male,1955,64,baby boomer,66885,698,good,40.63,-73.63
45,Female,1959,61,baby boomer,63781,654,fair,40.86,-74.15
1102,Female,1970,49,gen X,94733,707,good,36.12,-95.91
1636,Male,1970,49,gen X,24598,695,good,39.09,-94.58
502,Male,1974,46,gen X,36440,745,very good,40.93,-79.59
1630,Male,1996,24,gen Z,31693,719,good,36.11,-80.81
266,Female,2000,19,gen Z,27494,724,good,34.02,-118.15
5,Male,1955,65,baby boomer,20614,711,good,42.95,-77.13
1712,Female,1938,82,silent generation,66999,730,good,32.79,-96.76
1360,Male,1978,41,gen X,38874,672,good,30.75,-86.57
1013,Female,1995,25,gen Z,48017,711,good,38.99,-105.05
993,Female,1972,47,gen X,44789,638,fair,29.43,-90.3
642,Female,1984,35,millennials,34143,648,fair,33.11,-94.16
1871,Male,1936,83,silent generation,16611,696,good,35.11,-106.62
1721,Female,1983,36,millennials,38496,642,fair,46.11,-118.3
868,Male,1941,78,silent generation,31046,706,good,35.46,-97.51
1517,Male,1982,37,millennials,123540,764,very good,38.9,-77.26
364,Female,1954,65,baby boomer,39809,775,very good,35.79,-83.97
686,Male,1956,64,baby boomer,34576,683,good,32.53,-82.92
696,Female,1945,74,silent generation,110570,766,very good,40.63,-73.72
962,Male,1992,28,millennials,34262,846,excellent,44.52,-87.98
1407,Male,1979,40,gen X,40473,689,good,33.43,-86.99
1015,Female,1986,33,millennials,96744,838,excellent,33.88,-84.37
1456,Male,1971,48,gen X,31231,681,good,33.12,-89.05
1861,Female,1962,57,baby boomer,66427,779,very good,33.1,-96.66
161,Male,1988,31,millennials,23469,731,good,31.56,-97.18
263,Male,1989,30,millennials,26519,663,fair,40.09,-74.21
1389,Female,1979,40,gen X,34799,793,very good,33.83,-86.26
1707,Female,1991,28,millennials,35194,620,fair,46.12,-123.67
1374,Female,1991,28,millennials,39679,758,very good,42.45,-87.84
1855,Male,1952,67,baby boomer,31287,728,good,37.3,-121.8
867,Male,1993,26,millennials,38805,614,fair,31.07,-97.61
274,Female,1976,43,gen X,48810,799,very good,38.89,-77.03
1552,Male,1957,62,baby boomer,45450,686,good,43.65,-116.43
635,Female,1994,25,millennials,34201,731,good,40.76,-74.03
1526,Female,1966,53,gen X,34137,671,good,40.94,-121.74
319,Male,1952,67,baby boomer,28357,628,fair,36.75,-119.67
740,Female,1989,30,millennials,32343,683,good,29.76,-95.38
965,Female,2002,18,gen Z,42142,713,good,38.58,-121.4
1421,Male,1989,30,millennials,32985,740,very good,35.11,-77.07
1538,Male,1937,82,silent generation,23572,590,fair,40.71,-73.99
1101,Female,1994,25,millennials,28862,751,very good,42.11,-72.53
92,Female,1943,76,silent generation,31145,689,good,43.54,-96.73
125,Female,1956,64,baby boomer,26535,724,good,37.63,-121.01
449,Female,1962,58,baby boomer,39796,729,good,40.56,-79.75
1173,Male,1948,71,baby boomer,51703,722,good,42.83,-106.32
1810,Male,1953,66,baby boomer,31175,711,good,42.22,-83.36
1843,Male,1930,89,silent generation,38761,760,very good,41.5,-87.63
1578,Male,1933,86,silent generation,33291,714,good,30.33,-81.65
658,Female,1980,40,millennials,52630,725,good,29.67,-82.33
1858,Male,1946,73,baby boomer,26481,705,good,34.25,-118.41
1663,Male,1995,24,gen Z,2370,581,fair,41.83,-87.68
1503,Male,1960,59,baby boomer,43021,725,good,32.35,-86.28
725,Male,2002,18,gen Z,44466,709,good,42.35,-71.06
1671,Male,1969,50,gen X,42886,604,fair,27.95,-82.48
1233,Male,1984,35,millennials,37843,697,good,38.71,-90.12
1271,Male,1985,34,millennials,48398,642,fair,36.11,-80.07
473,Female,1986,33,millennials,28181,682,good,42.38,-83.1
1541,Female,1971,48,gen X,37422,681,good,36.09,-84.13
149,Female,1995,24,gen Z,91237,594,fair,33.02,-117.12
560,Male,1960,59,baby boomer,43913,676,good,44.96,-93.26
1006,Male,1982,37,millennials,44550,761,very good,41.53,-87.26
368,Male,1945,75,silent generation,42806,726,good,28.5,-81.37
1696,Female,1956,63,baby boomer,53702,606,fair,28.32,-80.68
416,Female,1933,86,silent generation,38273,765,very good,36.17,-86.78
51,Female,1991,29,millennials,51303,688,good,36.29,-86.6
196,Female,1975,44,gen X,35775,773,very good,33.29,-83.96
690,Female,1948,71,baby boomer,67186,692,good,39.59,-105.01
1477,Male,1972,47,gen X,46763,696,good,40.15,-82.68
260,Male,1958,62,baby boomer,29110,699,good,26.21,-98.31
857,Male,1929,90,silent generation,41831,615,fair,39.46,-74.99
1167,Female,1978,42,gen X,49117,769,very good,40.33,-75.92
1358,Female,1950,69,baby boomer,68930,768,very good,43.1,-89.5
1611,Female,1952,68,baby boomer,20334,684,good,33.87,-78.63
734,Female,1976,43,gen X,24917,693,good,42.88,-78.85
1507,Female,1980,39,millennials,44344,744,very good,42.48,-89.03
504,Female,1982,38,millennials,34311,705,good,37.88,-89.49
524,Male,1962,57,baby boomer,35239,726,good,38.37,-81.81
525,Male,1964,55,baby boomer,37147,703,good,38.29,-120.58
250,Female,1970,50,gen X,34671,786,very good,44.52,-122.81
479,Male,1962,57,baby boomer,61173,692,good,39.11,-76.55
343,Female,1964,55,baby boomer,47643,764,very good,37.73,-121.24
1196,Female,1959,60,baby boomer,34895,820,excellent,35.24,-113.76
1530,Female,1956,64,baby boomer,1785,732,good,32.93,-97.22
1963,Male,1921,98,greatest generation,33869,821,excellent,38.35,-121.93
764,Female,1943,77,silent generation,31066,712,good,32.61,-83.63
213,Female,1982,37,millennials,55172,629,fair,32.91,-96.62
410,Female,1966,54,gen X,46956,610,fair,40.62,-96.63
1685,Male,1966,53,gen X,74012,681,good,33.61,-111.89
225,Male,1987,32,millennials,40887,688,good,29.76,-95.38
1210,Male,1987,32,millennials,34531,703,good,41.0,-76.85
1336,Female,2001,18,gen Z,53995,673,good,40.66,-73.84
576,Female,1951,68,baby boomer,63502,638,fair,33.95,-84.54
1677,Male,1969,51,gen X,33178,671,good,33.57,-101.87
1969,Male,1935,84,silent generation,44690,733,good,27.48,-82.57
1431,Female,1963,56,baby boomer,39409,599,fair,30.38,-89.06
558,Male,2000,19,gen Z,33080,692,good,27.97,-82.76
1482,Male,1965,54,gen X,89152,675,good,34.06,-84.27
1295,Female,1950,70,baby boomer,27772,788,very good,46.78,-92.11
1468,Male,1954,66,baby boomer,44137,626,fair,37.1,-121.6
538,Female,1954,66,baby boomer,30265,814,excellent,35.3,-77.15
748,Male,1965,55,gen X,37534,706,good,29.76,-95.38
1068,Male,1998,21,gen Z,32345,730,good,35.1,-110.64
41,Male,1981,38,millennials,27183,637,fair,43.08,-91.56
807,Female,1967,52,gen X,38487,691,good,42.77,-86.1
1430,Female,1950,69,baby boomer,33642,593,fair,41.63,-93.74
1873,Female,1968,51,gen X,34302,651,fair,31.84,-106.43
204,Female,1988,31,millennials,42754,656,fair,30.64,-97.68
424,Female,1995,24,gen Z,51045,772,very good,40.29,-79.99
980,Male,1935,84,silent generation,24055,733,good,39.32,-76.72
1415,Male,1991,28,millennials,45021,689,good,33.15,-117.17
600,Male,2001,18,gen Z,46878,578,poor,39.96,-76.73
652,Female,1937,82,silent generation,22726,784,very good,41.76,-72.61
1129,Male,1970,49,gen X,34449,686,good,33.18,-117.29
885,Male,1983,36,millennials,28334,700,good,36.67,-93.86
1899,Female,1988,31,millennials,57166,737,good,47.94,-122.0
1369,Female,1961,59,baby boomer,35854,850,excellent,39.35,-85.96
1057,Female,1980,39,millennials,44958,787,very good,33.2,-117.29
1302,Female,1958,62,baby boomer,28988,694,good,36.42,-81.46
415,Male,1966,53,gen X,33729,763,very good,39.53,-83.43
83,Male,1988,31,millennials,59455,557,poor,38.29,-77.48
1093,Male,2002,18,gen Z,47543,667,fair,40.64,-73.94
28,Female,1980,39,millennials,54273,789,very good,38.63,-77.26
33,Female,1942,77,silent generation,38692,596,fair,39.21,-119.71
1646,Male,1965,54,gen X,29898,714,good,40.33,-79.83
1847,Female,1998,22,gen Z,31443,676,good,28.18,-82.74
1152,Male,1977,43,gen X,35538,747,very good,37.94,-91.76
134,Male,1976,43,gen X,50174,643,fair,31.84,-106.43
188,Male,1995,24,gen Z,87436,845,excellent,38.85,-77.29
220,Female,1986,33,millennials,61846,722,good,38.1,-122.63
1343,Female,1997,22,gen Z,24369,575,poor,41.83,-87.68
1930,Male,1993,26,millennials,44470,721,good,33.2,-97.75
1260,Male,1991,28,millennials,42806,712,good,26.14,-80.13
96,Female,1950,69,baby boomer,99825,685,good,33.89,-117.78
1166,Female,1975,44,gen X,39898,682,good,39.39,-84.56
1533,Female,1980,39,millennials,49412,830,excellent,39.77,-86.14
88,Male,1997,22,gen Z,33337,712,good,35.46,-86.08
1451,Female,1961,58,baby boomer,17078,719,good,42.41,-70.99
57,Female,1992,28,millennials,43826,823,excellent,32.33,-111.05
1335,Female,1968,51,gen X,97845,836,excellent,33.56,-117.63
816,Male,1964,56,baby boomer,36285,759,very good,36.56,-82.19
1081,Female,1988,31,millennials,50666,617,fair,39.69,-104.81
1385,Female,1968,51,gen X,82298,789,very good,44.96,-93.26
1125,Male,1994,25,millennials,64917,689,good,30.51,-97.67
1952,Female,1993,26,millennials,36909,821,excellent,27.75,-82.64
1870,Male,1995,24,gen Z,71054,767,very good,32.85,-117.2
1345,Female,1936,83,silent generation,16620,804,excellent,30.21,-90.92
1695,Female,1974,45,gen X,57027,709,good,33.94,-117.99
1906,Male,2001,18,gen Z,28950,609,fair,41.26,-96.01
1985,Female,1969,50,gen X,1426,680,good,34.06,-84.27
1604,Male,1964,55,baby boomer,31308,742,very good,34.31,-89.93
1933,Male,1993,26,millennials,29658,589,fair,29.57,-81.21
649,Male,1971,48,gen X,46408,847,excellent,41.5,-74.02
1486,Female,1980,39,millennials,23307,789,very good,36.48,-81.05
1744,Female,1988,31,millennials,29433,693,good,35.78,-88.36
1272,Male,1992,27,millennials,61222,779,very good,36.0,-115.04
400,Female,1973,46,gen X,39770,711,good,30.17,-85.67
1994,Female,1971,48,gen X,78180,740,very good,39.38,-119.87
572,Male,1991,29,millennials,47317,680,good,29.95,-91.2
1442,Male,1979,41,gen X,30432,624,fair,43.01,-114.7
1853,Male,1980,39,millennials,37165,771,very good,40.34,-94.87
556,Male,1973,46,gen X,36405,715,good,41.01,-81.6
1960,Male,1989,30,millennials,47916,612,fair,38.96,-76.85
321,Male,1967,52,gen X,40177,698,good,45.18,-89.7
483,Female,1971,49,gen X,39969,713,good,48.53,-122.31
404,Male,1975,44,gen X,44816,625,fair,29.77,-82.48
1510,Male,1988,32,millennials,50658,764,very good,33.9,-118.0
916,Male,1998,21,gen Z,41260,682,good,36.04,-86.64
1635,Male,1965,54,gen X,42332,616,fair,40.68,-73.78
1384,Female,1946,74,baby boomer,23011,721,good,38.53,-90.0
943,Male,1955,64,baby boomer,87317,773,very good,40.2,-74.78
1236,Female,1947,72,baby boomer,25243,730,good,38.86,-104.76
969,Female,1996,24,gen Z,58893,666,fair,33.81,-117.79
508,Male,1995,24,gen Z,64319,757,very good,39.75,-75.09
496,Male,1972,47,gen X,36319,730,good,32.76,-96.59
450,Male,1980,39,millennials,43192,739,good,37.07,-76.51
1753,Male,1974,46,gen X,45476,506,poor,32.28,-90.0
304,Male,1988,31,millennials,41297,685,good,41.14,-104.79
839,Female,1975,45,gen X,54384,622,fair,41.63,-73.21
138,Female,1977,43,gen X,32770,641,fair,40.77,-79.04
43,Female,1993,26,millennials,61104,721,good,33.99,-118.39
1187,Male,1964,55,baby boomer,47334,701,good,44.78,-89.68
849,Female,1952,67,baby boomer,43828,711,good,39.95,-75.16
654,Female,1972,47,gen X,33883,524,poor,39.14,-81.78
1898,Male,1975,44,gen X,50993,675,good,32.35,-86.28
1971,Male,1971,48,gen X,41690,763,very good,43.45,-76.5
1020,Female,1991,29,millennials,54122,796,very good,42.03,-88.08
22,Male,1963,56,baby boomer,53966,747,very good,38.99,-76.88
436,Female,2000,20,gen Z,53569,623,fair,40.32,-75.32
1823,Male,1952,67,baby boomer,65362,743,very good,33.27,-111.94
589,Male,1961,58,baby boomer,27035,595,fair,40.55,-81.91
49,Male,1981,38,millennials,38663,686,good,40.81,-81.93
1350,Female,1998,22,gen Z,44740,651,fair,33.84,-118.07
1525,Female,1976,43,gen X,38994,728,good,29.88,-90.06
69,Female,1965,54,gen X,38318,748,very good,40.52,-81.47
234,Female,1977,42,gen X,37623,726,good,32.76,-96.59
608,Male,1987,32,millennials,2365,769,very good,37.78,-121.99
1064,Female,1969,50,gen X,48428,654,fair,37.68,-122.43
374,Male,1961,58,baby boomer,31177,689,good,38.47,-121.44
286,Male,1981,38,millennials,38223,725,good,31.15,-88.55
1419,Female,1966,53,gen X,61490,647,fair,33.74,-84.37
1435,Female,1978,41,gen X,92017,703,good,34.06,-84.27
1683,Male,1976,43,gen X,25109,850,excellent,31.84,-106.43
727,Male,1975,44,gen X,40522,801,excellent,38.63,-90.24
1150,Male,1973,46,gen X,63030,791,very good,32.83,-97.17
332,Male,1958,61,baby boomer,37362,703,good,39.52,-85.77
487,Male,1967,52,gen X,55059,735,good,42.66,-73.79
735,Female,1970,49,gen X,67743,752,very good,47.79,-122.2
137,Female,1986,33,millennials,41069,644,fair,36.33,-82.36
570,Male,1985,34,millennials,32245,625,fair,34.29,-83.83
1121,Female,1975,44,gen X,84365,796,very good,32.78,-79.99
860,Male,1965,55,gen X,62791,692,good,39.01,-77.02
518,Male,1988,31,millennials,45433,523,poor,44.06,-70.39
1203,Male,1984,36,millennials,41537,582,fair,43.42,-73.71
944,Male,1961,58,baby boomer,119308,789,very good,33.77,-118.34
388,Female,1994,25,millennials,17310,749,very good,28.92,-81.92
741,Male,1944,75,silent generation,41316,826,excellent,42.35,-71.06
1737,Male,1967,52,gen X,37686,739,good,42.46,-82.94
1709,Female,1957,62,baby boomer,35519,744,very good,40.46,-96.37
1018,Female,1929,90,silent generation,31805,755,very good,29.57,-81.21
275,Female,1977,43,gen X,76288,710,good,29.56,-95.02
1367,Female,1970,49,gen X,34255,708,good,44.52,-87.98
1965,Male,1996,24,gen Z,37443,745,very good,43.9,-123.02
284,Male,1968,51,gen X,50980,754,very good,33.44,-111.76
79,Female,1949,70,baby boomer,29164,625,fair,30.36,-87.17
1515,Female,1942,77,silent generation,30457,520,poor,40.34,-76.42
1934,Female,1973,47,gen X,27763,691,good,34.0,-118.3
9,Male,1990,29,millennials,40988,540,poor,32.63,-117.05
1964,Male,1951,68,baby boomer,38637,643,fair,35.64,-78.45
982,Male,1973,46,gen X,66489,729,good,40.49,-74.48
1676,Male,1968,51,gen X,50936,681,good,38.81,-94.45
1519,Female,1978,41,gen X,40012,849,excellent,45.6,-108.68
1098,Male,1969,50,gen X,34456,752,very good,42.67,-95.3
554,Male,1960,59,baby boomer,53357,690,good,29.66,-95.04
596,Male,1991,28,millennials,34629,721,good,40.64,-73.94
170,Male,1985,34,millennials,36983,768,very good,35.01,-97.37
794,Female,1970,49,gen X,29621,730,good,33.94,-118.2
1697,Male,1955,64,baby boomer,41002,685,good,42.06,-83.97
573,Male,1967,52,gen X,30011,589,fair,33.79,-82.47
1715,Female,1987,32,millennials,50137,679,good,42.27,-89.06
1607,Male,1998,21,gen Z,55166,689,good,32.91,-96.62
1026,Male,1935,84,silent generation,17016,714,good,36.52,-119.39
1892,Male,1997,22,gen Z,32557,637,fair,35.01,-97.33
402,Male,1972,47,gen X,43954,744,very good,33.83,-83.89
1628,Male,1964,56,baby boomer,63439,786,very good,39.77,-86.14
553,Male,1947,73,baby boomer,34067,628,fair,37.78,-90.42
1551,Male,1972,47,gen X,35699,687,good,40.15,-89.36
1672,Male,1991,28,millennials,74644,792,very good,41.45,-81.92
426,Female,1993,26,millennials,42348,754,very good,42.9,-85.82
1135,Female,1931,89,silent generation,68010,704,good,33.84,-118.35
1420,Female,1932,87,silent generation,60652,688,good,44.94,-93.1
1589,Female,1981,39,millennials,27494,702,good,34.02,-118.15
1002,Male,1988,31,millennials,38788,716,good,35.43,-118.83
1411,Female,1962,57,baby boomer,69007,720,good,41.92,-88.3
1654,Male,1976,43,gen X,49328,693,good,41.47,-71.3
1330,Female,1954,65,baby boomer,35404,575,poor,34.4,-119.72
790,Female,1985,34,millennials,46361,743,very good,32.9,-116.89
552,Male,1965,54,gen X,52538,602,fair,29.67,-82.33
139,Female,1947,73,baby boomer,31317,687,good,40.64,-73.94
1280,Male,1991,28,millennials,32676,641,fair,34.06,-117.79
883,Male,1987,33,millennials,54333,584,fair,45.53,-122.6
359,Male,1953,66,baby boomer,57383,799,very good,33.94,-83.99
1921,Male,1975,44,gen X,32064,709,good,34.12,-83.22
651,Female,1966,53,gen X,34361,643,fair,38.56,-76.07
557,Male,1960,59,baby boomer,28245,669,fair,33.97,-118.35
1071,Male,1993,26,millennials,38363,838,excellent,44.07,-103.23
1175,Male,1926,93,silent generation,10782,770,very good,40.84,-73.87
1936,Female,1933,86,silent generation,35685,714,good,44.4,-73.0
182,Female,1971,49,gen X,50984,616,fair,26.14,-81.79
468,Female,1971,48,gen X,47374,714,good,41.65,-91.53
1651,Male,1986,33,millennials,56018,739,good,35.15,-89.75
1714,Female,1996,23,gen Z,73011,794,very good,30.06,-95.38
1839,Female,1960,59,baby boomer,27439,631,fair,37.13,-85.96
1585,Female,1984,35,millennials,42229,688,good,30.33,-81.65
1245,Female,1965,54,gen X,42900,802,excellent,37.43,-76.54
732,Male,1959,60,baby boomer,39191,756,very good,37.68,-97.34
342,Male,2001,18,gen Z,128123,699,good,38.94,-77.19
476,Male,1951,68,baby boomer,41473,724,good,40.93,-76.25
164,Male,1943,76,silent generation,37829,658,fair,40.84,-84.33
539,Female,1998,21,gen Z,34568,765,very good,42.7,-84.55
40,Male,1948,71,baby boomer,29243,726,good,39.92,-83.79
1,Female,1976,43,gen X,45360,704,good,30.44,-87.18
272,Female,1989,30,millennials,53407,767,very good,39.79,-75.14
521,Female,1998,21,gen Z,32829,652,fair,34.06,-118.08
988,Male,1951,68,baby boomer,39832,785,very good,29.91,-90.05
660,Female,1988,31,millennials,44041,680,good,37.55,-77.46
1381,Male,1940,79,silent generation,29517,690,good,41.69,-81.33
184,Female,1969,50,gen X,43529,797,very good,42.83,-89.07
1183,Male,1966,53,gen X,32820,740,very good,38.31,-85.76
905,Male,1950,69,baby boomer,96901,701,good,37.55,-122.26
419,Male,1959,60,baby boomer,33540,734,good,38.14,-120.45
239,Male,1993,26,millennials,42201,682,good,44.88,-94.37
1241,Female,1979,40,gen X,49396,814,excellent,40.43,-84.38
383,Male,1971,48,gen X,34287,760,very good,30.81,-92.65
1816,Female,1980,39,millennials,34241,784,very good,40.47,-86.13
1501,Male,1980,40,millennials,36247,712,good,39.98,-82.98
497,Male,1956,63,baby boomer,52380,850,excellent,43.54,-96.73
