card_id,client_id,card_type
1391,59,Debit (Prepaid)
1001,59,Credit
3658,59,Credit
5195,59,Credit
2087,59,Debit
1145,59,Debit
5084,1908,Debit (Prepaid)
2737,1908,Debit
5945,1908,Credit
2461,1908,Debit
4032,1908,Credit
582,1436,Debit
1616,1436,Debit
1888,1436,Debit
1617,1436,Credit
583,1230,Debit (Prepaid)
1618,324,Debit
1889,324,Credit
1619,324,Debit
5007,992,Credit
4511,992,Credit
4928,992,Credit
3108,992,Debit
3647,198,Credit
305,198,Credit
3177,198,Debit
584,1017,Debit
4638,1813,Credit
5196,1813,Credit
4591,1813,Credit
101,1813,Debit (Prepaid)
838,1989,Credit
2984,1989,Debit
4036,1989,Credit
3800,1989,Credit
3128,1148,Debit
585,1148,Debit
5804,1148,Credit
1286,1148,Credit
4132,872,Debit
3131,872,Credit
5609,872,Credit
5064,872,Credit
5933,458,Debit
4177,458,Debit (Prepaid)
2484,920,Credit
3113,920,Credit
2758,1598,Credit
3889,1598,Debit
4776,1598,Credit
1348,1598,Credit
4657,1598,Credit
4933,1876,Debit
3315,1876,Debit
5708,1876,Debit
2881,1876,Debit
5051,1876,Debit
4503,1876,Credit
839,412,Credit
586,412,Debit
1620,412,Debit
587,412,Debit (Prepaid)
2088,190,Debit
2496,190,Credit
3851,190,Debit
3363,190,Debit
4621,190,Debit (Prepaid)
4989,163,Debit
2462,163,Debit
588,567,Debit
589,567,Debit (Prepaid)
5309,567,Credit
2513,503,Debit (Prepaid)
1088,503,Debit (Prepaid)
5290,469,Debit
2686,469,Credit
2619,469,Debit
4178,469,Debit
3164,1851,Debit
5026,1851,Debit (Prepaid)
5528,1851,Debit
3890,1851,Credit
6003,1851,Debit
4061,1523,Debit
2262,1523,Credit
5509,1523,Credit
4521,1523,Debit
590,35,Debit
1621,35,Debit
591,35,Debit
2590,317,Debit
4578,317,Credit
5411,317,Debit
4459,1195,Debit
3309,1195,Credit
131,1195,Debit
26,1195,Credit
3020,1195,Credit
3219,1195,Debit
1195,1238,Credit
592,1238,Credit
4301,432,Debit
3005,432,Debit
2645,432,Debit
2646,432,Credit
1146,432,Debit
1890,1082,Debit
5187,1082,Credit
3308,1082,Credit
3925,120,Credit
5813,120,Debit
3806,120,Debit
3558,120,Credit
5610,1289,Debit (Prepaid)
1891,1502,Debit
593,1502,Debit
3655,1497,Debit
3999,1047,Debit
1411,1047,Credit
4639,0,Credit
1271,0,Debit
1622,0,Debit
1623,0,Debit
1112,351,Debit (Prepaid)
1043,351,Credit
2664,351,Debit
431,351,Credit
4512,351,Debit
2244,351,Credit
299,1797,Debit
1127,1797,Debit
5660,1797,Debit
300,1797,Debit
4853,1797,Debit
4206,1386,Debit
1892,1122,Debit
321,1122,Debit
1893,255,Debit
1894,765,Debit
1895,765,Credit
5008,703,Debit
161,703,Credit
4640,703,Debit
4777,703,Credit
4302,1919,Debit
1215,1919,Credit
5430,1919,Debit
5709,1919,Debit
1624,1919,Debit
3908,791,Debit
2295,791,Credit
1089,791,Debit
5228,791,Credit
2306,199,Debit
5661,199,Credit
1031,199,Debit
4229,282,Credit
3290,282,Debit
4822,282,Debit
1287,282,Credit
5154,908,Debit
3252,908,Debit
4230,908,Debit
3462,880,Credit
1625,880,Debit
3533,770,Credit
5745,770,Credit
5725,770,Debit
5510,770,Credit
2534,1169,Credit
5763,1169,Credit
4778,1169,Debit
2485,1169,Credit
5174,1169,Debit
3389,1169,Debit
4179,1169,Debit
594,522,Debit
1626,522,Credit
4399,1736,Debit
2647,1736,Credit
2687,1736,Debit
113,1736,Debit
3133,506,Debit
4513,506,Credit
1032,506,Debit
2060,506,Debit
2486,506,Debit
1627,131,Debit
595,131,Debit
596,131,Debit
1896,76,Debit
840,76,Credit
4292,249,Credit
3909,249,Credit
132,249,Credit
1897,249,Debit (Prepaid)
5239,249,Debit
3520,249,Debit
5134,249,Debit
4252,1279,Debit
5472,1279,Debit
3220,1279,Debit
4188,1279,Debit
4428,1652,Debit
597,1652,Debit (Prepaid)
313,1652,Debit
2688,1652,Debit
4658,739,Credit
1177,1475,Debit
4496,1475,Debit
3746,1475,Debit
5155,1475,Debit
5631,1475,Debit
1628,1251,Debit
4069,1251,Debit
5156,1251,Debit (Prepaid)
1898,1119,Debit
1899,1119,Credit
598,1119,Credit
1629,1119,Debit
3109,592,Debit
4133,592,Credit
2022,592,Debit
3659,592,Debit
5946,592,Debit
3332,692,Debit
2073,692,Debit
5860,692,Credit
4303,692,Debit (Prepaid)
4253,1065,Debit
2630,1065,Credit
4160,1065,Debit
4381,1764,Debit
4900,1764,Debit
2118,1764,Credit
599,1830,Debit (Prepaid)
1272,1830,Debit
5217,1830,Debit
4083,1830,Credit
1052,157,Debit
4867,157,Debit
969,157,Debit
1250,676,Credit
3910,676,Debit
5871,1481,Debit
4720,1481,Debit
3056,1902,Debit
4286,1902,Credit
227,123,Debit
197,123,Debit
3192,123,Debit
1196,1995,Debit
4180,1995,Debit
2439,1995,Credit
190,1995,Credit
4916,1688,Debit
2119,1895,Debit
1090,1895,Debit
5047,1891,Credit
1161,1891,Debit
1251,1891,Credit
5440,1891,Debit
600,453,Debit
4552,341,Debit (Prepaid)
1900,341,Debit
5417,341,Credit
45,1571,Debit
4392,1571,Debit
6109,1571,Debit
2487,1571,Debit
5397,1571,Debit
3165,1571,Debit
3499,1615,Debit
5157,1615,Debit
5473,1615,Debit
4254,1615,Debit
1147,1615,Debit
4738,1615,Debit
841,1647,Debit (Prepaid)
402,1647,Credit
1630,1647,Credit
1631,1647,Debit
1901,1647,Debit
2061,680,Debit
3951,52,Debit
4976,52,Debit
2322,52,Debit
842,1387,Credit
962,1034,Debit
2741,1034,Credit
2853,1034,Credit
1137,1034,Credit
2765,1034,Debit
4622,1034,Debit (Prepaid)
179,677,Credit
4449,677,Debit
5317,677,Debit
989,440,Debit
3274,440,Debit
3736,440,Debit
71,440,Debit
1216,440,Debit
5671,338,Debit
1356,338,Debit
1317,338,Debit
1205,1120,Credit
4641,1127,Debit
4605,1127,Debit
3694,1127,Debit
3869,1127,Debit
360,1662,Debit
2675,1662,Debit
4541,1662,Debit
6087,1662,Debit (Prepaid)
601,1462,Debit (Prepaid)
1632,1848,Debit
602,1848,Credit
1308,1444,Debit
603,1444,Debit
3631,1444,Debit
2648,1444,Debit
5965,1444,Debit
2882,1444,Debit
5118,1444,Debit
5009,45,Debit (Prepaid)
2822,1102,Credit
5651,1102,Debit
5010,1102,Debit
3952,1102,Debit (Prepaid)
979,1102,Debit
3390,1636,Credit
2930,1636,Debit
3992,1636,Credit
3338,1636,Credit
2018,502,Credit
3521,502,Debit
1412,1630,Credit
4479,266,Debit
3283,5,Debit
1178,5,Debit
4407,1712,Debit
3291,1712,Debit
4056,1712,Debit
3711,1712,Debit
4342,1712,Debit
143,1360,Credit
2184,1360,Debit
3609,1360,Debit
403,1013,Credit
1349,993,Credit
162,642,Debit
4721,642,Debit
2051,642,Debit
5934,642,Debit
2430,1871,Debit
5672,1871,Debit
4470,1871,Debit
4429,1871,Debit
1633,1871,Debit
5491,1721,Credit
3610,1721,Debit
84,868,Debit
5372,868,Debit
2233,868,Debit (Prepaid)
5565,868,Debit (Prepaid)
322,868,Credit
3292,868,Credit
2985,1517,Credit
72,1517,Debit
1634,1517,Debit
2131,1517,Debit (Prepaid)
5340,364,Debit
4623,364,Credit
5611,364,Credit
5673,364,Debit
4642,686,Debit
1635,696,Debit
3870,696,Debit
2695,696,Debit
2488,696,Credit
4953,696,Debit (Prepaid)
4207,696,Debit
5612,696,Debit (Prepaid)
39,696,Debit
604,962,Credit
1217,962,Debit
5966,1407,Debit
5384,1407,Debit
2313,1407,Debit
4695,1407,Credit
4471,1015,Debit
5271,1015,Debit
1636,1015,Credit
198,1015,Debit
1113,1015,Debit (Prepaid)
2211,1456,Credit
5935,1456,Debit
1273,1456,Credit
2251,1861,Debit
2993,1861,Credit
4898,1861,Debit
4025,1861,Debit
3374,1861,Credit
605,161,Debit
3096,161,Debit
5588,161,Debit
843,263,Credit
2567,263,Debit (Prepaid)
1392,263,Debit
2994,1389,Credit
2301,1389,Debit
4779,1707,Debit
1902,1374,Debit
1413,1374,Credit
5967,1855,Debit
4304,1855,Debit
3021,1855,Credit
1903,1855,Credit
1904,867,Debit
606,867,Debit
4564,274,Debit
2841,274,Credit
309,274,Credit
3184,1552,Credit
1380,1552,Debit
1218,1552,Debit
1448,635,Credit
5218,1526,Debit
3664,1526,Credit
4722,1526,Debit (Prepaid)
2100,1526,Debit
248,319,Credit
844,319,Debit (Prepaid)
3425,740,Debit
607,740,Debit
845,740,Debit
1414,965,Credit
846,965,Debit
5674,1421,Debit (Prepaid)
3550,1421,Debit
5833,1538,Debit
3206,1538,Debit
3599,1101,Debit
1905,1101,Credit
3448,92,Debit
2802,92,Debit
2803,92,Credit
5947,92,Debit
5183,125,Credit
5770,125,Debit
2023,125,Debit
4931,125,Credit
2120,125,Credit
2225,449,Debit
351,449,Debit
3559,449,Debit
2738,449,Debit
5894,449,Credit
3214,1173,Credit
4696,1173,Debit
2986,1173,Credit
2388,1173,Debit (Prepaid)
1033,1173,Debit
4480,1173,Debit
5662,1173,Credit
5197,1810,Credit
4839,1810,Credit
5936,1810,Credit
2323,1810,Credit
3339,1810,Credit
3522,1843,Debit
5752,1843,Credit
249,1843,Debit
4553,1843,Debit
961,1843,Credit
2033,1843,Credit
5834,1843,Credit
4408,1578,Credit
5331,1578,Debit (Prepaid)
4343,658,Credit
199,658,Debit
1010,658,Credit
5548,658,Credit
2146,1858,Credit
847,1663,Debit
5350,1503,Credit
3476,1503,Debit
4274,1503,Debit
3772,1503,Debit
1906,725,Debit
1907,725,Debit
5785,1671,Debit
4430,1233,Debit
4823,1233,Credit
1449,1233,Credit
4255,1271,Debit (Prepaid)
3316,1271,Debit (Prepaid)
1908,1271,Credit
5099,473,Credit
2696,473,Debit
5663,1541,Debit
228,1541,Debit
4554,1541,Debit
3253,1541,Credit
2307,1541,Debit
3590,149,Credit
1219,560,Debit
144,560,Debit
1371,560,Credit
5065,560,Credit
2185,1006,Debit
3509,1006,Credit
4723,1006,Debit
4305,368,Debit
371,368,Debit
5566,368,Debit (Prepaid)
2226,368,Credit
3822,368,Debit (Prepaid)
4463,368,Credit
2408,1696,Debit
180,416,Credit
1220,416,Debit
2883,416,Debit (Prepaid)
2445,416,Debit
2399,416,Debit
4724,416,Debit (Prepaid)
6031,51,Credit
1637,51,Debit
1450,51,Credit
285,196,Credit
5085,690,Debit
2727,1477,Debit
3747,1477,Debit
4947,1477,Credit
2676,260,Debit
5119,260,Debit (Prepaid)
323,260,Debit
5895,857,Debit
4739,1167,Credit
2159,1167,Debit
3666,1167,Debit
3426,1358,Debit (Prepaid)
1909,1358,Debit
5736,1358,Debit (Prepaid)
5135,1358,Debit (Prepaid)
5368,1611,Debit
1318,1611,Credit
1252,734,Debit
4990,734,Credit
4671,1507,Debit
5589,1507,Debit
3449,1507,Debit
4393,504,Debit (Prepaid)
5280,504,Debit
2263,524,Debit
5240,525,Debit
6004,525,Debit
4811,525,Debit
4740,250,Credit
2793,250,Credit
5136,250,Debit
4940,250,Debit (Prepaid)
3971,250,Debit
2914,250,Debit
1332,479,Debit
2186,479,Credit
2436,479,Debit
4189,343,Credit
3582,343,Credit
1288,343,Debit
994,343,Debit
3953,343,Debit
2410,343,Credit
1091,343,Debit
3523,343,Credit
1415,1196,Credit
3637,1196,Debit
4000,1196,Debit
4542,1196,Credit
2453,1530,Credit
52,1530,Credit
1179,1530,Credit
5322,1963,Debit
5418,1963,Debit
3317,1963,Debit
1638,1963,Debit (Prepaid)
6058,1963,Debit
3364,1963,Debit
4565,1963,Credit
1381,764,Debit
286,764,Debit
3727,764,Credit
1910,764,Credit
2136,213,Credit
5291,213,Debit
1639,213,Debit
4954,410,Debit
2801,410,Credit
1221,1685,Debit
5613,1685,Debit (Prepaid)
1253,225,Debit
4382,225,Debit
432,225,Credit
4780,225,Credit
608,1210,Debit
4606,1210,Debit
4846,1210,Credit
3403,1210,Debit
1911,1336,Credit
5400,576,Credit
5664,576,Debit
4624,576,Debit
5968,576,Debit
3057,576,Debit
3600,576,Debit
2384,576,Debit
4969,1677,Debit
324,1677,Credit
3080,1969,Debit
5549,1969,Debit
4934,1969,Debit
4231,1969,Debit
4981,1969,Credit
4142,1431,Credit
1912,558,Debit
1640,558,Debit
848,558,Credit
1254,1482,Debit
5017,1295,Credit
3318,1295,Debit
2949,1295,Credit
609,1295,Debit (Prepaid)
5567,1468,Debit
3058,1468,Debit
4854,538,Debit
5441,538,Credit
4161,538,Debit
2396,538,Debit
1319,748,Debit
2763,748,Debit
1067,748,Credit
1641,1068,Debit
5343,1068,Debit
849,1068,Debit
2967,41,Debit (Prepaid)
3213,807,Debit
4889,807,Debit (Prepaid)
5299,807,Debit (Prepaid)
2813,1430,Debit
2074,1430,Credit
4383,1430,Debit
66,1430,Credit
3987,1430,Credit
4110,1873,Debit
4741,1873,Credit
306,1873,Debit (Prepaid)
1642,204,Debit
1913,424,Credit
610,424,Debit
5052,980,Debit
181,980,Debit
1643,980,Debit
2454,980,Credit
6059,980,Credit
4855,980,Debit
4409,980,Debit
4919,1415,Credit
850,600,Debit
4328,652,Debit
2502,652,Credit
4293,652,Debit
4607,652,Debit (Prepaid)
1197,652,Debit
1255,652,Debit
5492,1129,Debit
102,1129,Debit
2677,1129,Credit
5852,885,Credit
5086,885,Debit (Prepaid)
6005,885,Debit
4256,1899,Debit
5969,1899,Debit (Prepaid)
3365,1369,Credit
5792,1369,Debit
3059,1057,Debit
5464,1302,Debit
3203,1302,Debit
5632,1302,Credit
3972,1302,Debit (Prepaid)
3871,415,Credit
5344,415,Credit
3225,415,Debit
6088,415,Debit
2348,83,Credit
851,1093,Credit
5198,28,Debit
2678,28,Credit
2568,28,Debit
852,28,Debit
5529,33,Debit
1357,33,Credit
5120,33,Credit
2252,33,Debit
2404,33,Debit
4742,1646,Credit
5652,1646,Credit
2276,1646,Debit
5314,1646,Debit
4045,1646,Debit
1644,1847,Credit
310,1152,Credit
6080,134,Credit
5991,134,Credit
6120,134,Credit
611,134,Debit
853,188,Debit (Prepaid)
854,188,Debit
2242,220,Credit
3954,220,Debit
1645,220,Debit (Prepaid)
2697,220,Credit
4043,1343,Credit
612,1343,Debit
855,1343,Credit
856,1343,Debit
2329,1930,Debit
613,1930,Debit (Prepaid)
614,1930,Credit
1646,1260,Credit
6081,1260,Credit
857,1260,Credit
3773,96,Credit
3695,96,Debit
361,96,Credit
5175,96,Credit
4878,1166,Debit
1222,1166,Credit
5822,1166,Debit
2649,1533,Credit
3097,1533,Debit
4625,1533,Credit
858,88,Credit
3226,1451,Debit
3790,1451,Debit
250,1451,Debit
5530,1451,Credit
6006,57,Debit
6069,1335,Debit
615,1335,Debit (Prepaid)
2330,1335,Debit (Prepaid)
3583,1335,Debit
5066,816,Debit
2968,816,Debit
3774,816,Debit
3891,816,Debit
4468,816,Credit
404,1081,Credit
3427,1081,Credit
3892,1081,Debit
5568,1385,Credit
3807,1385,Debit
4955,1385,Debit (Prepaid)
4344,1385,Debit
4190,1385,Debit
1256,1385,Debit
405,1125,Credit
616,1125,Debit
4881,1125,Credit
3601,1125,Debit
617,1952,Debit
1647,1870,Credit
1914,1870,Debit
5984,1345,Credit
2497,1345,Debit
2187,1345,Debit
2234,1345,Debit
4208,1345,Debit
287,1345,Debit
5633,1345,Debit
3775,1345,Debit
3060,1695,Credit
114,1695,Debit
48,1695,Credit
274,1695,Debit
1648,1906,Debit
2834,1985,Credit
4781,1985,Debit
4085,1985,Debit
1095,1604,Debit
5653,1604,Credit
2950,1604,Credit
2207,1604,Debit
6077,1604,Debit
2188,1604,Debit
3185,1604,Debit
1649,1933,Debit (Prepaid)
1915,1933,Debit
2766,649,Debit
1376,649,Debit
3737,649,Credit
1223,649,Debit
251,649,Debit
2105,649,Credit
4191,649,Debit (Prepaid)
4345,1486,Credit
1138,1744,Credit
4209,1744,Debit
133,1744,Debit
1650,1272,Debit
3776,400,Debit (Prepaid)
3852,400,Credit
3973,400,Debit
2507,400,Debit
5241,1994,Debit
3974,1994,Debit (Prepaid)
6032,1994,Credit
2349,572,Debit
1916,572,Debit (Prepaid)
2650,1442,Debit
5814,1853,Credit
6043,1853,Debit
1034,1853,Debit
5654,556,Debit
2,556,Debit
1917,1960,Debit (Prepaid)
4527,321,Credit
293,321,Credit
35,321,Credit
5755,321,Debit
4364,483,Debit
5369,483,Credit
2121,483,Credit
5219,404,Credit
4346,1510,Credit
1257,1510,Credit
859,916,Debit
860,916,Debit
40,1635,Debit
1309,1635,Credit
6044,1635,Debit
115,1635,Debit
618,1635,Debit
381,1635,Debit
2535,1384,Debit
5229,1384,Credit
3723,1384,Debit
3171,943,Credit
5351,1236,Debit
85,1236,Debit
5815,1236,Debit
4101,1236,Debit
2369,1236,Credit
6142,1236,Debit
1918,969,Debit
619,969,Debit
861,969,Debit
1651,508,Debit
1652,508,Debit
620,508,Debit (Prepaid)
3428,496,Debit
4517,496,Credit
3186,496,Debit
5806,496,Credit
5176,450,Debit
862,450,Debit
4192,450,Debit
5634,1753,Debit
2987,304,Debit
4365,304,Debit
5667,839,Credit
3187,839,Debit
4725,839,Debit
4608,138,Debit
2820,138,Debit
5422,138,Credit
2807,138,Credit
4912,43,Debit
1416,43,Credit
5740,43,Credit
863,43,Credit
864,1187,Debit
2385,1187,Debit (Prepaid)
91,1187,Credit
5121,849,Debit
3477,849,Debit
3823,849,Debit
3169,654,Credit
5352,1898,Debit
1068,1898,Debit
5122,1898,Debit
4543,1898,Credit
2423,1898,Debit
4566,1971,Debit
3293,1971,Debit
406,1020,Credit
1417,1020,Credit
1224,1020,Debit
2728,1020,Debit
4062,22,Credit
1653,436,Debit
1342,1823,Debit
5177,1823,Debit
3638,1823,Debit (Prepaid)
4048,1823,Debit
3244,1823,Credit
3201,1823,Credit
5242,589,Debit
4497,589,Debit
2277,49,Debit
3061,49,Debit
3955,49,Debit
1654,1350,Debit
4257,1525,Debit (Prepaid)
1077,1525,Credit
3853,1525,Debit (Prepaid)
4726,1525,Debit
5493,69,Credit
2062,69,Debit
252,69,Credit
2514,69,Debit
5253,69,Credit
3294,69,Debit
62,234,Credit
5370,234,Debit (Prepaid)
5861,234,Credit
4799,234,Credit
2052,234,Debit
5178,234,Debit
2355,608,Debit
2278,608,Debit
1655,608,Debit (Prepaid)
5494,1064,Debit (Prepaid)
4567,374,Debit
5100,374,Debit
1919,374,Debit
3791,374,Credit
2569,374,Debit
1358,286,Debit
6092,286,Debit
4450,286,Debit
4782,286,Debit
2463,1419,Debit
4840,1435,Debit
2360,1435,Debit
4294,1435,Credit
1343,1683,Debit
5044,1683,Credit
4697,1683,Debit
4698,727,Credit
3808,727,Debit
1920,727,Credit
4295,727,Debit
2665,727,Credit
5896,1150,Credit
4672,1150,Debit
1225,1150,Credit
4856,1150,Debit
2551,1150,Credit
4484,332,Debit
5816,332,Credit
1198,332,Debit
253,332,Debit
1656,487,Debit
2835,487,Credit
2024,487,Debit
2007,735,Credit
5431,735,Debit
4651,735,Credit
1335,137,Credit
5442,137,Debit
6114,137,Debit
5897,570,Debit
4063,1121,Debit
1372,1121,Debit
5511,1121,Credit
5817,1121,Debit
3777,1121,Credit
4920,860,Credit
5412,860,Debit
3534,860,Debit
5782,860,Debit
5733,518,Credit
3429,1203,Debit (Prepaid)
2302,944,Debit
372,944,Debit
2828,944,Debit
1921,944,Debit
3500,944,Credit
5550,944,Debit
1657,388,Debit
5692,388,Debit
3975,741,Debit
6007,1737,Debit
1096,1737,Debit
3618,1737,Debit
5756,1737,Debit
3319,1709,Debit
5478,1018,Credit
2393,1018,Debit
3022,1018,Credit
4077,1018,Debit
1922,1018,Debit
5970,1018,Debit
3911,275,Credit
63,275,Debit
2769,275,Debit
3036,275,Credit
3893,1367,Debit (Prepaid)
2053,1367,Debit
865,1367,Debit (Prepaid)
4643,1367,Credit
1923,1965,Credit
4917,284,Debit
4347,284,Debit
5726,284,Debit (Prepaid)
86,284,Debit
2931,79,Debit
2671,79,Credit
1924,79,Debit
5569,79,Debit
3320,1515,Debit (Prepaid)
5199,1515,Debit
5557,1515,Credit
5558,1515,Credit
2336,1515,Credit
3712,1934,Credit
1658,9,Debit
1418,9,Credit
621,9,Debit
4431,1964,Credit
2752,1964,Debit
2508,1964,Credit
5898,1964,Debit
3321,982,Debit
3824,982,Credit
3713,982,Credit
4699,982,Debit
1148,1676,Debit
134,1676,Debit
5158,1676,Debit
1020,1519,Debit
2452,1519,Debit
4210,1519,Debit
2476,1519,Credit
4626,1098,Debit
2253,1098,Debit
1320,1098,Debit
5179,1098,Credit
2424,554,Debit (Prepaid)
2308,554,Debit
6070,554,Debit
3912,554,Debit
4275,554,Credit
1659,596,Credit
2753,596,Credit
1925,596,Credit
5985,170,Debit
866,170,Debit
4841,170,Debit
3340,170,Credit
1344,794,Debit
4432,794,Debit (Prepaid)
3430,794,Debit
4306,1697,Debit
3023,1697,Debit
1101,1697,Credit
73,1697,Debit
2746,1697,Debit (Prepaid)
3295,1697,Debit
3268,573,Credit
1660,1715,Debit
1926,1607,Credit
2891,1026,Credit
983,1026,Debit (Prepaid)
5398,1026,Credit
2870,1026,Debit (Prepaid)
622,1892,Debit (Prepaid)
867,1892,Debit
1927,402,Debit
2536,402,Debit
2698,402,Debit
970,1628,Debit
6082,1628,Credit
3349,553,Debit
1114,1551,Debit
2389,1551,Debit
5590,1551,Debit (Prepaid)
2537,1551,Debit (Prepaid)
2988,1551,Credit
4001,1672,Debit (Prepaid)
1451,1672,Credit
623,1672,Debit
868,426,Credit
1661,426,Debit
869,426,Debit
624,426,Debit
5184,1135,Credit
1419,1135,Credit
870,1135,Debit
6093,1135,Debit
4037,1135,Debit
4977,1135,Credit
3081,1135,Debit (Prepaid)
3809,1420,Debit
4258,1420,Credit
1180,1420,Debit
3676,1420,Debit
337,1589,Debit
4913,1589,Debit
5306,1589,Debit
1149,1002,Debit
1069,1411,Credit
3778,1411,Debit
4700,1411,Debit
5761,1411,Debit
1368,1654,Debit
2915,1654,Credit
5257,1654,Credit
1200,1654,Credit
4276,1654,Credit
2189,1330,Debit
6045,1330,Debit
4579,1330,Debit
5123,790,Debit
3350,790,Debit
3275,552,Debit
3641,139,Debit (Prepaid)
5705,139,Debit
87,139,Debit
3276,139,Debit (Prepaid)
6104,1280,Credit
3604,883,Credit
5302,359,Credit
2331,359,Debit
3567,359,Debit (Prepaid)
2489,359,Credit
3024,1921,Credit
3810,1921,Credit
1181,1921,Debit (Prepaid)
5137,651,Credit
5570,557,Debit
338,1071,Debit
1420,1071,Credit
1662,1071,Debit (Prepaid)
74,1175,Debit
5067,1175,Credit
4904,1175,Credit
5341,1175,Debit (Prepaid)
2132,1175,Credit
4627,1175,Debit
116,1175,Debit
5914,1936,Debit
3006,1936,Debit
5531,1936,Debit
2264,1936,Credit
5551,1936,Credit
3825,182,Debit
980,182,Debit
5532,468,Debit
4705,468,Credit
3450,1651,Credit
4181,1651,Debit
1663,1714,Credit
1421,1714,Credit
5533,1839,Debit
339,1585,Debit
2721,1585,Debit
6103,1585,Debit
4498,1245,Debit
6008,1245,Debit
4873,1245,Credit
5347,1245,Debit
5675,1245,Debit (Prepaid)
3451,1245,Credit
4759,732,Credit
5200,732,Debit
1115,732,Debit (Prepaid)
5948,732,Debit
5220,732,Debit
46,732,Debit (Prepaid)
625,342,Debit
2303,476,Credit
1070,476,Debit
5684,476,Debit
2666,164,Credit
3210,164,Debit
3748,164,Debit
5272,164,Debit
871,539,Debit
3648,40,Credit
2437,40,Debit
1289,40,Debit (Prepaid)
2011,40,Debit
4400,1,Debit
3682,1,Credit
4652,1,Credit
288,272,Debit
3120,272,Credit
626,272,Debit (Prepaid)
627,521,Debit
4890,988,Debit
3935,988,Credit
1422,988,Credit
4384,988,Credit
3158,660,Debit
5185,660,Credit
2343,1381,Debit
3738,1381,Debit
628,1381,Debit
5635,1381,Credit
2722,184,Debit
2475,184,Credit
3936,184,Debit
3211,184,Debit (Prepaid)
4800,184,Debit
4935,184,Debit (Prepaid)
4701,1183,Credit
4727,1183,Debit
2858,1183,Debit
4211,1183,Debit
2279,905,Debit (Prepaid)
5053,905,Credit
5087,905,Debit
4329,905,Debit
53,905,Debit
3587,419,Debit
3854,419,Credit
3792,419,Debit
4111,419,Debit
3284,419,Debit
433,239,Credit
872,239,Debit
629,239,Debit (Prepaid)
630,239,Debit
1664,239,Debit
5230,1241,Credit
3501,1241,Debit
3724,1241,Debit
1928,383,Debit
3686,383,Credit
1092,383,Debit
985,1816,Credit
182,1816,Debit
275,1501,Debit
3683,1501,Credit
3872,1501,Debit
3855,497,Credit
3198,497,Credit
3879,497,Credit
1452,497,Credit
2829,497,Debit
3452,497,Credit
873,893,Debit (Prepaid)
1665,893,Debit
1929,893,Debit
5862,44,Debit
2932,44,Debit
5748,44,Credit
4401,661,Credit
5710,661,Debit
1345,661,Debit
3731,939,Credit
2028,939,Credit
276,947,Debit (Prepaid)
5534,947,Debit (Prepaid)
2620,947,Debit
2552,947,Debit
75,1749,Debit (Prepaid)
229,1749,Debit
3551,385,Debit
1321,385,Debit
2289,385,Debit
5124,385,Credit
973,385,Debit
2871,385,Debit
1290,385,Debit
874,67,Credit
1666,67,Debit
1226,1298,Debit
5221,1298,Credit
2386,913,Debit
3110,913,Credit
5899,913,Debit
2933,1634,Credit
2464,1634,Debit
2245,1634,Credit
4743,1634,Credit
1071,804,Credit
5986,804,Debit
17,804,Debit
213,804,Credit
2553,804,Debit
3602,1703,Credit
2969,1703,Credit
6078,1741,Debit
5571,1741,Debit
3025,1741,Debit (Prepaid)
1097,1741,Credit
1360,1741,Credit
3037,1741,Credit
2595,1741,Credit
2235,1741,Credit
5465,1741,Credit
4504,766,Debit
4499,766,Debit
2356,766,Credit
3811,472,Debit
3007,472,Debit (Prepaid)
3826,472,Credit
4307,472,Debit
2970,366,Debit
5258,366,Credit
986,366,Credit
4812,366,Debit
2934,366,Debit
5846,366,Credit
1072,366,Credit
875,1205,Credit
631,1205,Credit
1423,1205,Credit
1667,1205,Debit
1668,1205,Debit
1078,1705,Credit
4628,1705,Debit
6009,1705,Debit
876,626,Debit
1669,626,Debit
3753,1638,Credit
4956,1638,Credit
4296,1638,Debit
4728,1638,Debit
3856,1638,Debit
5572,1953,Debit (Prepaid)
1424,1953,Credit
1670,1953,Debit
5937,1771,Debit
2607,1771,Debit (Prepaid)
3098,1771,Debit
5847,931,Debit
2699,1190,Debit
5358,1190,Debit
1671,1190,Debit
1201,1190,Credit
5771,1190,Debit (Prepaid)
4508,1190,Debit
632,1190,Credit
1227,371,Debit (Prepaid)
5495,371,Debit
3453,371,Debit
3134,371,Credit
2989,1404,Debit
4555,1404,Debit
1425,1970,Credit
1672,1970,Debit
2411,1364,Credit
54,1364,Debit
3812,327,Credit
4170,327,Debit
3062,327,Debit
3063,327,Debit
5512,327,Debit
407,1337,Credit
1673,1337,Debit
877,594,Debit
1674,594,Debit
633,594,Credit
3894,594,Debit
1930,594,Credit
1931,594,Debit
4366,1704,Debit
4729,1500,Credit
5034,1500,Debit
5180,1500,Credit
3166,1500,Debit (Prepaid)
634,923,Debit
878,923,Credit
289,1788,Debit
2538,1788,Debit
5751,1788,Debit
2700,1788,Credit
4277,129,Debit (Prepaid)
2190,1756,Credit
4259,1756,Credit
6060,197,Debit
1932,197,Debit (Prepaid)
1933,197,Credit
2357,197,Debit
1302,197,Debit
5853,219,Credit
4994,219,Credit
4609,219,Debit
2431,1820,Credit
2339,1820,Credit
3937,1820,Debit
5201,1820,Debit
3535,1820,Debit
879,405,Debit
4171,726,Credit
3391,726,Debit
3431,726,Debit
5535,20,Credit
